# Datenexport DiDok 3.0
# Verkehrspunktelemente actual date
# Erstellt am: 30.03.2020 23:04:08
# Bei Fragen zu den Daten wenden Sie sich an Fachstelle DiDok <didok@sbb.ch>
# (c) Fachstelle DiDok
############################################################################
SLOID;DS_NUMMER;DS_LAENDERCODE;GUELTIG_VON;GUELTIG_BIS;BEZEICHNUNG;BEZEICHNUNG_BETRIEBLICH;LAENGE;KANTENHOEHE;KOMPASSRICHTUNG;BPVE_ID;BPVE_TYPE;HALTEBEREICH_TYPE;E_LV95;N_LV95;Z_LV95;E_LV03;N_LV03;Z_LV03;E_WGS84;N_WGS84;Z_WGS84;DIDOK_CODE;GEAENDERT_AM;DS_SLOID;DS_BEZEICHNUNG_OFFIZIELL;DS_GO_IDENTIFIKATION;DS_GO_NUMMER;DS_GO_ABKUERZUNG_DE;DS_GO_ABKUERZUNG_FR;DS_GO_ABKUERZUNG_IT;DS_GO_ABKUERZUNG_EN
ch:1:sloid:3170:1;3170;85;2019-07-21;2099-12-31;Bus 840,842,866;;;;;;1;0;;;;;;;;;;85031708;2019-07-24 06:22:40;ch:1:sloid:3170;Esslingen, Lieburg;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87497:1:51;87497;85;2019-07-21;2099-12-31;;51;;12;15;ch:1:sloid:87497:1;0;0;2696427;1238601;-9999;696426.14;238601.19;-9999;8.71343615;47.29125211;-9999;85874974;2020-02-13 07:10:25;ch:1:sloid:87497;Esslingen, Loogarten;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87497:1:50;87497;85;2019-07-21;2099-12-31;;50;;12;180;ch:1:sloid:87497:1;0;0;2696393;1238525;-9999;696392.14;238525.19;-9999;8.71297042;47.29057359;-9999;85874974;2020-02-13 07:10:23;ch:1:sloid:87497;Esslingen, Loogarten;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87497:1;87497;85;2019-07-21;2099-12-31;Bus 840,842,866;;;;;;1;0;;;;;;;;;;85874974;2019-07-24 06:57:36;ch:1:sloid:87497;Esslingen, Loogarten;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3060:1:0;3060;85;2019-07-21;2099-12-31;;0;;;319;ch:1:sloid:3060:1;0;0;2696119;1238271;-9999;696118.14;238271.18;-9999;8.70929431;47.28832926;-9999;85030601;2020-02-13 05:55:30;ch:1:sloid:3060;Esslingen;100027;46;FB;FB;FB;FB
ch:1:sloid:3060:1;3060;85;2019-07-21;2099-12-31;FB S18;;;;;;1;0;;;;;;;;;;85030601;2019-07-24 06:20:38;ch:1:sloid:3060;Esslingen;100027;46;FB;FB;FB;FB
ch:1:sloid:3198:1:91;3198;85;2019-07-21;2099-12-31;;91;;;130;ch:1:sloid:3198:1;0;0;2696184;1238169;-9999;696183.14;238169.18;-9999;8.7101316;47.28740247;-9999;85031989;2020-02-13 06:03:07;ch:1:sloid:3198;Esslingen, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3198:1:52;3198;85;2019-07-21;2099-12-31;;52;;;150;ch:1:sloid:3198:1;0;0;2696183;1238212;-9999;696182.14;238212.18;-9999;8.71012759;47.28778933;-9999;85031989;2020-02-13 06:03:05;ch:1:sloid:3198;Esslingen, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3198:1:50;3198;85;2019-07-21;2099-12-31;;50;;11;140;ch:1:sloid:3198:1;0;0;2696164;1238227;-9999;696163.14;238227.18;-9999;8.70987968;47.287927;-9999;85031989;2020-02-13 06:03:00;ch:1:sloid:3198;Esslingen, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3198:1:51;3198;85;2019-07-21;2099-12-31;;51;;16;325;ch:1:sloid:3198:1;0;0;2696167;1238240;-9999;696166.14;238240.18;-9999;8.70992211;47.28804347;-9999;85031989;2020-02-13 06:03:03;ch:1:sloid:3198;Esslingen, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3198:1;3198;85;2019-07-21;2099-12-31;Bus 840,842,866;;;;;;1;0;;;;;;;;;;85031989;2019-07-24 06:23:35;ch:1:sloid:3198;Esslingen, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:91828:1:51;91828;85;2019-07-21;2099-12-31;;51;;13;271;ch:1:sloid:91828:1;0;0;2690859;1245203;-9999;690858.13;245203.18;-9999;8.64117402;47.35141628;-9999;85918284;2020-02-13 09:22:28;ch:1:sloid:91828;Ebmatingen, Dorf;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91828:1:50;91828;85;2019-07-21;2099-12-31;;50;;12;108;ch:1:sloid:91828:1;0;0;2690861;1245193;-9999;690860.13;245193.18;-9999;8.64119846;47.35132607;-9999;85918284;2020-02-13 09:22:26;ch:1:sloid:91828;Ebmatingen, Dorf;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91828:2:81;91828;85;2020-01-22;2099-12-31;;81;;;180;ch:1:sloid:91828:2;0;0;2691125;1245055;-9999;691124.14;245055.18;-9999;8.64466396;47.35004856;-9999;85918284;2020-02-13 09:22:35;ch:1:sloid:91828;Ebmatingen, Dorf;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91828:2:80;91828;85;2020-01-22;2099-12-31;;80;;;180;ch:1:sloid:91828:2;0;0;2691127;1245042;-9999;691126.14;245042.18;-9999;8.64468778;47.34993137;-9999;85918284;2020-02-13 09:22:31;ch:1:sloid:91828;Ebmatingen, Dorf;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91828:2;91828;85;2019-07-21;2099-12-31;Belagsarbeiten;;;;;;1;0;;;;;;;;;;85918284;2019-07-24 07:35:08;ch:1:sloid:91828;Ebmatingen, Dorf;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91828:1;91828;85;2019-07-21;2099-12-31;Bus 701,744;;;;;;1;0;;;;;;;;;;85918284;2019-07-24 07:35:07;ch:1:sloid:91828;Ebmatingen, Dorf;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:87940:1:50;87940;85;2019-07-21;2099-12-31;;50;;;10;ch:1:sloid:87940:1;0;0;2712384;1244123;-9999;712383.21;244123.22;-9999;8.9257317;47.33838559;-9999;85879403;2020-02-13 07:13:43;ch:1:sloid:87940;Fischenthal, Bodmen;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87940:1:51;87940;85;2019-07-21;2099-12-31;;51;;10;190;ch:1:sloid:87940:1;0;0;2712384;1244135;-9999;712383.21;244135.22;-9999;8.92573471;47.3384935;-9999;85879403;2020-02-13 07:13:45;ch:1:sloid:87940;Fischenthal, Bodmen;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87940:1;87940;85;2019-07-21;2099-12-31;Bus 854;;;;;;1;0;;;;;;;;;;85879403;2019-07-24 06:58:36;ch:1:sloid:87940;Fischenthal, Bodmen;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87950:1:51;87950;85;2019-07-21;2099-12-31;;51;;;145;ch:1:sloid:87950:1;0;0;2712874;1245839;-9999;712873.21;245839.2;-9999;8.93264634;47.35373334;-9999;85879502;2020-02-13 07:14:38;ch:1:sloid:87950;Steg im Tösstal, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87950:1:50;87950;85;2019-07-21;2099-12-31;;50;;;320;ch:1:sloid:87950:1;0;0;2712872;1245854;-9999;712871.21;245854.2;-9999;8.93262366;47.35386857;-9999;85879502;2020-02-13 07:14:36;ch:1:sloid:87950;Steg im Tösstal, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87950:1;87950;85;2019-07-21;2099-12-31;Bus 854;;;;;;1;0;;;;;;;;;;85879502;2019-07-24 06:58:52;ch:1:sloid:87950;Steg im Tösstal, Bahnhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87935:1:51;87935;85;2019-07-21;2099-12-31;;51;;3;185;ch:1:sloid:87935:1;0;0;2712653;1244766;-9999;712652.21;244766.21;-9999;8.92945201;47.34412199;-9999;85879353;2020-02-13 07:13:26;ch:1:sloid:87935;Fischenthal, Schmittenbach;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87935:1:50;87935;85;2019-07-21;2099-12-31;;50;;8;5;ch:1:sloid:87935:1;0;0;2712662;1244797;-9999;712661.21;244797.21;-9999;8.92957888;47.34439923;-9999;85879353;2020-02-13 07:13:23;ch:1:sloid:87935;Fischenthal, Schmittenbach;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87935:1;87935;85;2019-07-21;2099-12-31;Bus 854;;;;;;1;0;;;;;;;;;;85879353;2019-07-24 06:58:30;ch:1:sloid:87935;Fischenthal, Schmittenbach;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76242:1:51;76242;85;2019-07-21;2099-12-31;;51;;12;174;ch:1:sloid:76242:1;0;0;2678818;1252348;-9999;678817.05;252348.12;-9999;8.48308626;47.41722402;-9999;85762427;2020-02-13 06:54:04;ch:1:sloid:76242;Zürich, Grünwald;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76242:1:50;76242;85;2019-07-21;2099-12-31;;50;;12;350;ch:1:sloid:76242:1;0;0;2678826;1252368;-9999;678825.05;252368.12;-9999;8.48319579;47.41740293;-9999;85762427;2020-02-13 06:54:02;ch:1:sloid:76242;Zürich, Grünwald;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76242:1;76242;85;2019-07-21;2099-12-31;Bus 485;;;;;;1;0;;;;;;;;;;85762427;2019-07-24 06:48:32;ch:1:sloid:76242;Zürich, Grünwald;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:4:21;76262;85;2019-07-21;2099-12-31;;21;;14;0;ch:1:sloid:76262:4;0;0;2680586;1252630;-9999;680585.06;252630.13;-9999;8.50656302;47.41954612;-9999;85762625;2020-02-13 06:56:11;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:3:20;76262;85;2019-07-21;2099-12-31;;20;;17;196;ch:1:sloid:76262:3;0;0;2680557;1252536;-9999;680556.06;252536.13;-9999;8.50616181;47.4187043;-9999;85762625;2020-02-13 06:56:09;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:1:10;76262;85;2019-07-21;2099-12-31;;10;;10;114;ch:1:sloid:76262:1;0;0;2680630;1252552;-9999;680629.06;252552.13;-9999;8.50713197;47.41883925;-9999;85762625;2020-02-13 06:56:04;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:2:11;76262;85;2019-07-21;2099-12-31;;11;;9;296;ch:1:sloid:76262:2;0;0;2680510;1252628;-9999;680509.06;252628.13;-9999;8.50555562;47.41953743;-9999;85762625;2020-02-13 06:56:06;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:4;76262;85;2019-07-21;2099-12-31;Bus 37,61,62,491;;;;;;1;0;;;;;;;;;;85762625;2019-07-24 06:49:06;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:3;76262;85;2019-07-21;2099-12-31;Bus 37;;;;;;1;0;;;;;;;;;;85762625;2019-07-24 06:49:05;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:2;76262;85;2019-07-21;2099-12-31;Bus 32, 491;;;;;;1;0;;;;;;;;;;85762625;2019-07-24 06:49:04;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76262:1;76262;85;2019-07-21;2099-12-31;Bus 32,61,62;;;;;;1;0;;;;;;;;;;85762625;2019-07-24 06:49:03;ch:1:sloid:76262;Zürich, Zehntenhausplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76205:1:81;76205;85;2019-07-21;2099-12-31;;81;;;320;ch:1:sloid:76205:1;0;0;2686062;1243341;-9999;686061.14;243341.18;-9999;8.57733574;47.33531433;-9999;85762054;2020-02-13 06:50:17;ch:1:sloid:76205;Zollikon, Goldhaldenplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76205:1:51;76205;85;2019-07-21;2099-12-31;;51;;16;321;ch:1:sloid:76205:1;0;0;2686095;1243293;-9999;686094.14;243293.18;-9999;8.57776309;47.33487834;-9999;85762054;2020-02-13 06:50:15;ch:1:sloid:76205;Zollikon, Goldhaldenplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76205:1:50;76205;85;2019-07-21;2099-12-31;;50;;16;140;ch:1:sloid:76205:1;0;0;2686081;1243295;-9999;686080.14;243295.17;-9999;8.57757826;47.33489816;-9999;85762054;2020-02-13 06:50:12;ch:1:sloid:76205;Zollikon, Goldhaldenplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76205:1;76205;85;2019-07-21;2099-12-31;Bus 912,916;;;;;;1;0;;;;;;;;;;85762054;2019-07-24 06:47:36;ch:1:sloid:76205;Zollikon, Goldhaldenplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76188:1:51;76188;85;2019-07-21;2099-12-31;;51;;10;237;ch:1:sloid:76188:1;0;0;2686683;1244418;-9999;686682.12;244418.2;-9999;8.5857595;47.34491887;-9999;85761882;2020-02-13 06:47:30;ch:1:sloid:76188;Zollikon, Schützenstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76188:1:50;76188;85;2019-07-21;2099-12-31;;50;;18;59;ch:1:sloid:76188:1;0;0;2686752;1244445;-9999;686751.12;244445.2;-9999;8.58667772;47.34515261;-9999;85761882;2020-02-13 06:47:28;ch:1:sloid:76188;Zollikon, Schützenstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:76188:1;76188;85;2019-07-21;2099-12-31;Bus 910;;;;;;1;0;;;;;;;;;;85761882;2019-07-24 06:46:57;ch:1:sloid:76188;Zollikon, Schützenstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91903:1:50;91903;85;2019-07-21;2099-12-31;;50;;11;176;ch:1:sloid:91903:1;0;0;2687450;1244803;-9999;687449.12;244803.2;-9999;8.59598339;47.34828002;-9999;85919035;2020-02-13 09:23:43;ch:1:sloid:91903;Zollikerberg, Spital;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91903:1:51;91903;85;2019-07-21;2099-12-31;;51;;12;353;ch:1:sloid:91903:1;0;0;2687455;1244792;-9999;687454.12;244792.2;-9999;8.59604741;47.34818043;-9999;85919035;2020-02-13 09:23:45;ch:1:sloid:91903;Zollikerberg, Spital;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91903:1;91903;85;2019-07-21;2099-12-31;Bus 91;;;;;;1;0;;;;;;;;;;85919035;2019-07-24 07:35:33;ch:1:sloid:91903;Zollikerberg, Spital;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:3077:1:1;3077;85;2019-07-21;2099-12-31;;1;;;102;ch:1:sloid:3077:1;0;0;2687576;1244689;-9999;687575.12;244689.2;-9999;8.59762842;47.34723805;-9999;85030775;2020-02-13 05:57:17;ch:1:sloid:3077;Spital Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:3077:1:0;3077;85;2019-07-21;2099-12-31;;0;;;255;ch:1:sloid:3077:1;0;0;2687501;1244701;-9999;687500.12;244701.2;-9999;8.59663834;47.34735593;-9999;85030775;2020-02-13 05:57:15;ch:1:sloid:3077;Spital Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:3077:1;3077;85;2019-07-21;2099-12-31;FB S18;;;;;;1;0;;;;;;;;;;85030775;2019-07-24 06:21:06;ch:1:sloid:3077;Spital Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:90879:1:81;90879;85;2019-07-21;2099-12-31;;81;;;0;ch:1:sloid:90879:1;0;0;2687228;1244481;-9999;687227.12;244481.2;-9999;8.59298307;47.34541357;-9999;85908798;2020-02-13 08:10:35;ch:1:sloid:90879;Waldburg, Station;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:90879:1:50;90879;85;2019-07-21;2099-12-31;;50;;11;71;ch:1:sloid:90879:1;0;0;2687231;1244472;-9999;687230.12;244472.2;-9999;8.59302101;47.34533223;-9999;85908798;2020-02-13 08:10:30;ch:1:sloid:90879;Waldburg, Station;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:90879:1:51;90879;85;2019-07-21;2099-12-31;;51;;15;309;ch:1:sloid:90879:1;0;0;2687269;1244468;-9999;687268.12;244468.2;-9999;8.59352305;47.34529123;-9999;85908798;2020-02-13 08:10:32;ch:1:sloid:90879;Waldburg, Station;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:90879:1;90879;85;2019-07-21;2099-12-31;Bus 910;;;;;;1;0;;;;;;;;;;85908798;2019-07-24 07:15:26;ch:1:sloid:90879;Waldburg, Station;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:3078:1:1;3078;85;2019-07-21;2099-12-31;;1;;;54;ch:1:sloid:3078:1;0;0;2687263;1244495;-9999;687262.12;244495.2;-9999;8.59344891;47.34553484;-9999;85030783;2020-02-13 05:57:21;ch:1:sloid:3078;Waldburg;100027;46;FB;FB;FB;FB
ch:1:sloid:3078:1:0;3078;85;2019-07-21;2099-12-31;;0;;;270;ch:1:sloid:3078:1;0;0;2687193;1244481;-9999;687192.12;244481.2;-9999;8.59251995;47.3454182;-9999;85030783;2020-02-13 05:57:19;ch:1:sloid:3078;Waldburg;100027;46;FB;FB;FB;FB
ch:1:sloid:3078:1;3078;85;2019-07-21;2099-12-31;FB S18;;;;;;1;0;;;;;;;;;;85030783;2019-07-24 06:21:08;ch:1:sloid:3078;Waldburg;100027;46;FB;FB;FB;FB
ch:1:sloid:91029:1:51;91029;85;2019-07-21;2099-12-31;;51;;;43;ch:1:sloid:91029:1;0;0;2687892;1245062;-9999;687891.12;245062.2;-9999;8.601883;47.35055051;-9999;85910299;2020-02-13 08:23:54;ch:1:sloid:91029;Zollikerberg, Trichtenhauserm.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91029:1:50;91029;85;2019-07-21;2099-12-31;;50;;;250;ch:1:sloid:91029:1;0;0;2687889;1245062;-9999;687888.12;245062.2;-9999;8.6018433;47.35055091;-9999;85910299;2020-02-13 08:23:52;ch:1:sloid:91029;Zollikerberg, Trichtenhauserm.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91029:1;91029;85;2019-07-21;2099-12-31;Bus 91;;;;;;1;0;;;;;;;;;;85910299;2019-07-24 07:19:43;ch:1:sloid:91029;Zollikerberg, Trichtenhauserm.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91025:1:81;91025;85;2019-07-21;2099-12-31;;81;;;0;ch:1:sloid:91025:1;0;0;2689052;1244387;-9999;689051.13;244387.19;-9999;8.61709924;47.34432434;-9999;85910257;2019-07-24 09:36:32;ch:1:sloid:91025;Zollikerberg, Oberhueb;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91025:1:80;91025;85;2019-07-21;2099-12-31;;80;;;0;ch:1:sloid:91025:1;0;0;2689059;1244393;-9999;689058.13;244393.19;-9999;8.61719305;47.34437735;-9999;85910257;2019-07-24 09:36:31;ch:1:sloid:91025;Zollikerberg, Oberhueb;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91025:1:51;91025;85;2019-07-21;2099-12-31;;51;;3;48;ch:1:sloid:91025:1;0;0;2689112;1244411;-9999;689111.13;244411.19;-9999;8.6178979;47.34453207;-9999;85910257;2019-07-24 09:36:30;ch:1:sloid:91025;Zollikerberg, Oberhueb;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91025:1;91025;85;2019-07-21;2099-12-31;Bus 917;;;;;;1;0;;;;;;;;;;85910257;2019-07-24 07:19:30;ch:1:sloid:91025;Zollikerberg, Oberhueb;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91027:1:81;91027;85;2019-07-21;2099-12-31;;81;;;0;ch:1:sloid:91027:1;0;0;2688864;1244713;-9999;688863.12;244713.19;-9999;8.61467636;47.34728153;-9999;85910273;2020-02-13 08:23:38;ch:1:sloid:91027;Zollikerberg, Sennhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91027:2:53;91027;85;2020-01-22;2099-12-31;;53;;;90;ch:1:sloid:91027:2;0;0;2688880;1244834;-9999;688879.12;244834.19;-9999;8.61491208;47.34836756;-9999;85910273;2020-02-13 08:23:35;ch:1:sloid:91027;Zollikerberg, Sennhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91027:2:52;91027;85;2019-07-21;2099-12-31;;52;;;45;ch:1:sloid:91027:2;0;0;2688933;1244862;-9999;688932.12;244862.19;-9999;8.61561896;47.34861223;-9999;85910273;2020-02-13 08:23:32;ch:1:sloid:91027;Zollikerberg, Sennhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91027:1:50;91027;85;2019-07-21;2099-12-31;;50;;;155;ch:1:sloid:91027:1;0;0;2688930;1244754;-9999;688929.12;244754.19;-9999;8.61555783;47.34764135;-9999;85910273;2020-02-13 08:23:27;ch:1:sloid:91027;Zollikerberg, Sennhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91027:1:51;91027;85;2019-07-21;2099-12-31;;51;;;0;ch:1:sloid:91027:1;0;0;2688942;1244754;-9999;688941.12;244754.19;-9999;8.61571661;47.34763973;-9999;85910273;2020-02-13 08:23:30;ch:1:sloid:91027;Zollikerberg, Sennhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91027:2;91027;85;2019-07-21;2099-12-31;Bus;;;;;;1;0;;;;;;;;;;85910273;2019-07-24 07:19:36;ch:1:sloid:91027;Zollikerberg, Sennhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91027:1;91027;85;2019-07-21;2099-12-31;Bus 917;;;;;;1;0;;;;;;;;;;85910273;2019-07-24 07:19:34;ch:1:sloid:91027;Zollikerberg, Sennhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91026:1:50;91026;85;2019-07-21;2099-12-31;;50;;;24;ch:1:sloid:91026:1;0;0;2688261;1244826;-9999;688260.12;244826.2;-9999;8.60671953;47.34837878;-9999;85910265;2019-07-24 09:36:34;ch:1:sloid:91026;Zollikerberg, Resirain;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91026:1:51;91026;85;2019-07-21;2099-12-31;;51;;;185;ch:1:sloid:91026:1;0;0;2688255;1244826;-9999;688254.12;244826.2;-9999;8.60664014;47.34837958;-9999;85910265;2019-07-24 09:36:35;ch:1:sloid:91026;Zollikerberg, Resirain;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91026:1;91026;85;2019-07-21;2099-12-31;Bus 917;;;;;;1;0;;;;;;;;;;85910265;2019-07-24 07:19:33;ch:1:sloid:91026;Zollikerberg, Resirain;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:3067:1:81;3067;85;2019-07-21;2099-12-31;;81;;;0;ch:1:sloid:3067:1;0;0;2688019;1244550;-9999;688018.12;244550.2;-9999;8.60346302;47.34592897;-9999;85030676;2020-02-13 05:56:28;ch:1:sloid:3067;Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:3067:1:1;3067;85;2019-07-21;2099-12-31;;1;;;140;ch:1:sloid:3067:1;0;0;2688061;1244523;-9999;688060.12;244523.2;-9999;8.60401346;47.34568055;-9999;85030676;2020-02-13 05:56:24;ch:1:sloid:3067;Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:3067:1:80;3067;85;2019-07-21;2099-12-31;;80;;;109;ch:1:sloid:3067:1;0;0;2688011;1244540;-9999;688010.12;244540.2;-9999;8.6033552;47.34584011;-9999;85030676;2020-02-13 05:56:26;ch:1:sloid:3067;Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:3067:1:0;3067;85;2019-07-21;2099-12-31;;0;;;285;ch:1:sloid:3067:1;0;0;2687991;1244579;-9999;687990.12;244579.2;-9999;8.60309822;47.34619352;-9999;85030676;2020-02-13 05:56:21;ch:1:sloid:3067;Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:3067:1;3067;85;2019-07-21;2099-12-31;FB S18;;;;;;1;0;;;;;;;;;;85030676;2019-07-24 06:20:52;ch:1:sloid:3067;Zollikerberg;100027;46;FB;FB;FB;FB
ch:1:sloid:3665:1:71;3665;85;2019-07-21;2099-12-31;;71;;;0;ch:1:sloid:3665:1;0;0;2696902;1232747;-9999;696901.15;232747.18;-9999;8.71845251;47.2385355;-9999;85036657;2020-02-13 06:08:38;ch:1:sloid:3665;Stäfa (See);100153;194;ZSG;ZSG;ZSG;ZSG
ch:1:sloid:3665:1:70;3665;85;2019-07-21;2099-12-31;;70;;;0;ch:1:sloid:3665:1;0;0;2696902;1232747;-9999;696901.15;232747.18;-9999;8.71845251;47.2385355;-9999;85036657;2020-02-13 06:08:36;ch:1:sloid:3665;Stäfa (See);100153;194;ZSG;ZSG;ZSG;ZSG
ch:1:sloid:3665:1;3665;85;2019-07-21;2099-12-31;ZSG Schiffsteg;;;;;;1;0;;;;;;;;;;85036657;2019-07-24 06:26:32;ch:1:sloid:3665;Stäfa (See);100153;194;ZSG;ZSG;ZSG;ZSG
ch:1:sloid:76065:1:51;76065;85;2019-07-21;2099-12-31;;51;;;302;ch:1:sloid:76065:1;0;0;2697545;1233161;-9999;697544.15;233161.18;-9999;8.72703314;47.24216411;-9999;85760652;2020-02-13 06:36:28;ch:1:sloid:76065;Stäfa, Tränkebachstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76065:1;76065;85;2019-07-21;2099-12-31;Bus 951,955;;;;;;1;0;;;;;;;;;;85760652;2019-07-24 06:44:23;ch:1:sloid:76065;Stäfa, Tränkebachstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76066:1:50;76066;85;2019-07-21;2099-12-31;;50;;16;32;ch:1:sloid:76066:1;0;0;2697477;1233044;-9999;697476.15;233044.18;-9999;8.72610978;47.24112193;-9999;85760660;2020-02-13 06:36:30;ch:1:sloid:76066;Stäfa, Grund;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76066:1;76066;85;2019-07-21;2099-12-31;Bus 951,955;;;;;;1;0;;;;;;;;;;85760660;2019-07-24 06:44:25;ch:1:sloid:76066;Stäfa, Grund;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76064:1:51;76064;85;2019-07-21;2099-12-31;;51;;10;285;ch:1:sloid:76064:1;0;0;2697790;1233056;-9999;697789.15;233056.18;-9999;8.73024576;47.24118358;-9999;85760645;2020-02-13 06:36:26;ch:1:sloid:76064;Stäfa, Obstgarten;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76064:1:50;76064;85;2019-07-21;2099-12-31;;50;;12;100;ch:1:sloid:76064:1;0;0;2697793;1233049;-9999;697792.16;233049.18;-9999;8.73028386;47.24112018;-9999;85760645;2020-02-13 06:36:23;ch:1:sloid:76064;Stäfa, Obstgarten;100637;838;VZO;VZO;VZO;VZO
